pdb_id,asym_id,chain_id,length,model_id,filename,is_membrane_env,Deposited Model Count
1UCV,A,A,81,0,1UCV.cif.gz,False,20
2JS9,A,A,81,0,2JS9.cif.gz,False,15
1GHH,A,A,81,0,1GHH.cif.gz,False,20
2D7L,A,A,81,0,2D7L.cif.gz,False,20
2MA2,A,A,81,0,2MA2.cif.gz,False,10
2KW0,A,A,81,0,2KW0.cif.gz,False,20
1X6G,A,A,81,0,1X6G.cif.gz,False,20
2HGN,A,A,81,0,2HGN.cif.gz,False,15
1PBA,A,A,81,0,1PBA.cif.gz,False,20
2HTJ,A,A,81,0,2HTJ.cif.gz,False,1
1TSF,A,A,81,0,1TSF.cif.gz,False,1
1WR0,A,A,81,0,1WR0.cif.gz,False,20
2RQX,A,A,81,0,2RQX.cif.gz,False,20
1X43,A,A,81,0,1X43.cif.gz,False,20
5O2M,A,A,81,0,5O2M.cif.gz,False,40
6D6X,A,A,81,0,6D6X.cif.gz,False,20
2LMR,A,A,81,0,2LMR.cif.gz,False,20
2M4K,A,A,81,0,2M4K.cif.gz,False,20
2FH0,A,A,81,0,2FH0.cif.gz,False,20
1D8B,A,A,81,0,1D8B.cif.gz,False,15
2YSQ,A,A,81,0,2YSQ.cif.gz,False,20
2DY7,A,A,81,0,2DY7.cif.gz,False,20
1O6X,A,A,81,0,1O6X.cif.gz,False,20
5LXL,A,A,81,0,5LXL.cif.gz,False,20
2DK8,A,A,81,0,2DK8.cif.gz,False,20
2KG5,A,A,81,0,2KG5.cif.gz,False,20
2M7Z,A,A,81,0,2M7Z.cif.gz,False,20
2DZI,A,A,81,0,2DZI.cif.gz,False,20
2LU2,A,A,81,0,2LU2.cif.gz,False,10
6JZA,A,A,81,0,6JZA.cif.gz,False,1
2LKL,A,A,81,0,2LKL.cif.gz,False,39
6MWM,A,A,81,0,6MWM.cif.gz,False,20
4LHF,A,A,81,0,4LHF.cif.gz,False,1
1IQZ,A,A,81,0,1IQZ.cif.gz,False,1
2NCL,A,A,81,0,2NCL.cif.gz,False,20
1URF,A,A,81,0,1URF.cif.gz,False,24
4RWU,A,A,81,0,4RWU.cif.gz,False,1
2KUB,A,A,81,0,2KUB.cif.gz,False,10
3LLB,A,A,81,0,3LLB.cif.gz,False,1
1Q0V,A,A,81,0,1Q0V.cif.gz,False,20
2H80,A,A,81,0,2H80.cif.gz,False,20
1DCJ,A,A,81,0,1DCJ.cif.gz,False,20
2JML,A,A,81,0,2JML.cif.gz,False,20
1D8J,A,A,81,0,1D8J.cif.gz,False,20
2N5Z,A,A,82,0,2N5Z.cif.gz,False,20
2LU7,A,A,82,0,2LU7.cif.gz,False,20
6QEU,A,A,82,0,6QEU.cif.gz,False,10
2GJI,A,A,82,0,2GJI.cif.gz,False,10
3K9A,A,A,82,0,3K9A.cif.gz,False,1
1R6J,A,A,82,0,1R6J.cif.gz,False,1
1H8C,A,A,82,0,1H8C.cif.gz,False,20
5OVM,A,A,82,0,5OVM.cif.gz,False,20
3FBL,A,A,82,0,3FBL.cif.gz,False,1
3RD2,A,A,82,0,3RD2.cif.gz,False,1
1OV2,A,A,82,0,1OV2.cif.gz,False,39
5O6F,A,A,82,0,5O6F.cif.gz,False,15
2HZD,A,A,82,0,2HZD.cif.gz,False,25
1ULN,A,A,82,0,1ULN.cif.gz,False,1
2L55,A,A,82,0,2L55.cif.gz,False,20
2DOD,A,A,82,0,2DOD.cif.gz,False,20
1FH1,A,A,82,0,1FH1.cif.gz,False,1
2KON,A,A,82,0,2KON.cif.gz,False,20
2MZJ,A,A,82,0,2MZJ.cif.gz,False,20
1P6R,A,A,82,0,1P6R.cif.gz,False,19
2MUY,A,A,82,0,2MUY.cif.gz,False,20
5JOL,A,A,82,0,5JOL.cif.gz,False,30
1ZPW,A,X,82,0,1ZPW.cif.gz,False,1
2MX0,A,A,82,0,2MX0.cif.gz,False,20
2EFV,A,A,82,0,2EFV.cif.gz,False,1
6QLC,A,A,82,0,6QLC.cif.gz,False,1
2N12,A,A,82,0,2N12.cif.gz,False,20
3LDC,A,A,82,0,3LDC.cif.gz,True,1
2MEW,A,A,82,0,2MEW.cif.gz,False,20
1FOV,A,A,82,0,1FOV.cif.gz,False,20
2A02,A,A,82,0,2A02.cif.gz,False,20
3ZII,A,A,82,0,3ZII.cif.gz,False,1
2LJM,A,A,82,0,2LJM.cif.gz,False,20
2FMC,A,A,82,0,2FMC.cif.gz,False,20
1PUZ,A,A,82,0,1PUZ.cif.gz,False,20
6CZT,A,A,82,0,6CZT.cif.gz,False,10
2FJ6,A,A,82,0,2FJ6.cif.gz,False,10
2F09,A,A,82,0,2F09.cif.gz,False,20
2JVW,A,A,82,0,2JVW.cif.gz,False,20
2FYJ,A,A,82,0,2FYJ.cif.gz,False,15
2CNR,A,A,82,0,2CNR.cif.gz,False,20
1WZ6,A,A,82,0,1WZ6.cif.gz,False,20
2KT1,A,A,82,0,2KT1.cif.gz,False,20
2AVA,A,A,82,0,2AVA.cif.gz,False,20
4OD6,A,A,82,0,4OD6.cif.gz,False,1
2M6U,A,A,82,0,2M6U.cif.gz,False,20
2LSO,A,A,83,0,2LSO.cif.gz,False,20
2JNV,A,A,83,0,2JNV.cif.gz,False,20
2ZRR,A,A,83,0,2ZRR.cif.gz,False,1
2DOE,A,A,83,0,2DOE.cif.gz,False,20
6J3L,A,A,83,0,6J3L.cif.gz,False,10
2CKX,A,A,83,0,2CKX.cif.gz,False,1
1BB9,A,A,83,0,1BB9.cif.gz,False,1
1AAB,A,A,83,0,1AAB.cif.gz,False,33
1A1W,A,A,83,0,1A1W.cif.gz,False,1
2JQ4,A,A,83,0,2JQ4.cif.gz,False,20
2L1S,A,A,83,0,2L1S.cif.gz,False,20
2L1P,A,A,83,0,2L1P.cif.gz,False,20
5NPG,A,A,83,0,5NPG.cif.gz,False,10
2AYM,A,A,83,0,2AYM.cif.gz,False,20
2DMN,A,A,83,0,2DMN.cif.gz,False,20
2JOW,A,A,83,0,2JOW.cif.gz,False,20
1YX7,A,A,83,0,1YX7.cif.gz,False,1
1UFZ,A,A,83,0,1UFZ.cif.gz,False,20
4YPC,A,A,83,0,4YPC.cif.gz,False,1
2RVL,A,A,83,0,2RVL.cif.gz,False,20
2EAN,A,A,83,0,2EAN.cif.gz,False,20
1VEG,A,A,83,0,1VEG.cif.gz,False,20
1IUA,A,A,83,0,1IUA.cif.gz,False,1
1PHT,A,A,83,0,1PHT.cif.gz,False,1
2LQL,A,A,83,0,2LQL.cif.gz,False,20
1IYR,A,A,83,0,1IYR.cif.gz,False,10
2KV8,A,A,83,0,2KV8.cif.gz,False,20
1I71,A,A,83,0,1I71.cif.gz,False,1
5Y3C,A,A,83,0,5Y3C.cif.gz,False,1
1SE7,A,A,83,0,1SE7.cif.gz,False,7
2YX5,A,A,83,0,2YX5.cif.gz,False,1
2E71,A,A,83,0,2E71.cif.gz,False,20
2KZ3,A,A,83,0,2KZ3.cif.gz,False,20
3Q9P,A,A,83,0,3Q9P.cif.gz,False,1
2DGR,A,A,83,0,2DGR.cif.gz,False,20
1D1R,A,A,83,0,1D1R.cif.gz,False,20
1Z9E,A,A,83,0,1Z9E.cif.gz,False,15
3LRI,A,A,83,0,3LRI.cif.gz,False,15
2DAI,A,A,83,0,2DAI.cif.gz,False,20
2DL6,A,A,83,0,2DL6.cif.gz,False,20
6SID,A,A,83,0,6SID.cif.gz,False,1
5ZX1,A,A,84,0,5ZX1.cif.gz,False,1
2CQW,A,A,84,0,2CQW.cif.gz,False,20
2FFT,A,A,84,0,2FFT.cif.gz,False,20
6FC5,A,A,84,0,6FC5.cif.gz,False,1
2DIX,A,A,84,0,2DIX.cif.gz,False,20
2KK8,A,A,84,0,2KK8.cif.gz,False,20
2JYL,A,A,84,0,2JYL.cif.gz,False,1
1WIH,A,A,84,0,1WIH.cif.gz,False,20
2KCC,A,A,84,0,2KCC.cif.gz,False,20
2KWL,A,A,84,0,2KWL.cif.gz,False,20
2MT3,A,A,84,0,2MT3.cif.gz,False,20
2DKZ,A,A,84,0,2DKZ.cif.gz,False,20
1L1I,A,A,84,0,1L1I.cif.gz,False,20
2LRV,A,A,84,0,2LRV.cif.gz,False,20
2N5D,A,A,84,0,2N5D.cif.gz,False,20
1F53,A,A,84,0,1F53.cif.gz,False,1
6E98,A,A,84,0,6E98.cif.gz,False,20
1UFM,A,A,84,0,1UFM.cif.gz,False,20
1Q8L,A,A,84,0,1Q8L.cif.gz,False,20
2HEQ,A,A,84,0,2HEQ.cif.gz,False,20
2JYG,A,A,84,0,2JYG.cif.gz,False,30
1VEK,A,A,84,0,1VEK.cif.gz,False,20
1Z2Q,A,A,84,0,1Z2Q.cif.gz,False,21
2KT0,A,A,84,0,2KT0.cif.gz,False,20
1Y7N,A,A,84,0,1Y7N.cif.gz,False,20
4WFW,A,A,84,0,4WFW.cif.gz,False,1
4YKD,A,A,84,0,4YKD.cif.gz,False,1
1IIO,A,A,84,0,1IIO.cif.gz,False,25
2K6P,A,A,84,0,2K6P.cif.gz,False,20
1ZEQ,A,X,84,0,1ZEQ.cif.gz,False,1
5ABK,A,A,84,0,5ABK.cif.gz,False,20
2K14,A,A,84,0,2K14.cif.gz,False,20
1T3O,A,A,84,0,1T3O.cif.gz,False,14
3ZD0,A,A,85,0,3ZD0.cif.gz,True,20
1NGR,A,A,85,0,1NGR.cif.gz,False,20
2EQK,A,A,85,0,2EQK.cif.gz,False,20
2LRQ,A,A,85,0,2LRQ.cif.gz,False,10
1UQV,A,A,85,0,1UQV.cif.gz,False,25
5KA5,A,A,85,0,5KA5.cif.gz,False,1
2DYD,A,A,85,0,2DYD.cif.gz,False,15
2K1X,A,A,85,0,2K1X.cif.gz,False,20
2DOG,A,A,85,0,2DOG.cif.gz,False,20
2DOF,A,A,85,0,2DOF.cif.gz,False,20
2MF4,A,A,85,0,2MF4.cif.gz,False,20
1FO5,A,A,85,0,1FO5.cif.gz,False,20
2JTQ,A,A,85,0,2JTQ.cif.gz,False,21
4HN7,A,A,85,0,4HN7.cif.gz,False,1
4IL7,A,A,85,0,4IL7.cif.gz,False,1
2DLP,A,A,85,0,2DLP.cif.gz,False,20
1IP9,A,A,85,0,1IP9.cif.gz,False,20
2YUQ,A,A,85,0,2YUQ.cif.gz,False,20
1COU,A,A,85,0,1COU.cif.gz,False,18
2YTC,A,A,85,0,2YTC.cif.gz,False,20
2DKL,A,A,85,0,2DKL.cif.gz,False,20
1HXV,A,A,85,0,1HXV.cif.gz,False,12
5Z55,A,A,85,0,5Z55.cif.gz,False,10
2EV8,A,A,85,0,2EV8.cif.gz,False,20
2FGX,A,A,85,0,2FGX.cif.gz,False,20
1D9A,A,A,85,0,1D9A.cif.gz,False,1
2MXT,A,A,85,0,2MXT.cif.gz,False,19
2F05,A,A,85,0,2F05.cif.gz,False,30
2LW1,A,A,85,0,2LW1.cif.gz,False,20
2JOV,A,A,85,0,2JOV.cif.gz,False,20
2NS5,A,A,85,0,2NS5.cif.gz,False,20
1OPD,A,A,85,0,1OPD.cif.gz,False,1
2KZC,A,A,85,0,2KZC.cif.gz,False,20
1NMR,A,A,85,0,1NMR.cif.gz,False,20
2KRH,A,A,85,0,2KRH.cif.gz,False,20
1KDU,A,A,85,0,1KDU.cif.gz,False,1
1YSY,A,A,85,0,1YSY.cif.gz,False,20
1P1A,A,A,85,0,1P1A.cif.gz,False,14
2KVZ,A,A,85,0,2KVZ.cif.gz,False,20
5B88,A,A,85,0,5B88.cif.gz,False,20
1X4E,A,A,85,0,1X4E.cif.gz,False,20
2L2O,A,A,85,0,2L2O.cif.gz,False,20
1A32,A,A,85,0,1A32.cif.gz,False,1
1CEI,A,A,85,0,1CEI.cif.gz,False,1
6GF2,A,A,85,0,6GF2.cif.gz,False,10
5T17,A,A,85,0,5T17.cif.gz,False,30
2KD0,A,A,85,0,2KD0.cif.gz,False,20
2KV2,A,A,85,0,2KV2.cif.gz,False,20
6A6C,A,A,85,0,6A6C.cif.gz,False,1
1RGW,A,A,85,0,1RGW.cif.gz,False,20
4E6S,A,A,85,0,4E6S.cif.gz,False,1
1EGO,A,A,85,0,1EGO.cif.gz,False,20
1S3A,A,A,85,0,1S3A.cif.gz,False,19
6FWN,A,A,85,0,6FWN.cif.gz,False,20
2FQ3,A,A,85,0,2FQ3.cif.gz,False,1
2HFQ,A,A,85,0,2HFQ.cif.gz,False,20
2K0N,A,A,85,0,2K0N.cif.gz,False,20
3VQF,A,A,85,0,3VQF.cif.gz,False,1
2KT6,A,A,85,0,2KT6.cif.gz,False,10
2MDP,A,A,85,0,2MDP.cif.gz,False,10
2K4Y,A,A,86,0,2K4Y.cif.gz,False,20
5WD9,A,A,86,0,5WD9.cif.gz,False,1
3WFV,A,A,86,0,3WFV.cif.gz,False,1
2KFJ,A,A,86,0,2KFJ.cif.gz,False,20
5SYQ,A,A,86,0,5SYQ.cif.gz,False,18
2G4S,A,A,86,0,2G4S.cif.gz,False,1
6FBL,A,A,86,0,6FBL.cif.gz,False,20
1WX9,A,A,86,0,1WX9.cif.gz,False,20
6FFQ,A,A,86,0,6FFQ.cif.gz,False,20
2JXT,A,A,86,0,2JXT.cif.gz,False,20
1SG5,A,A,86,0,1SG5.cif.gz,False,20
1K5O,A,A,86,0,1K5O.cif.gz,False,1
2JXB,A,A,86,0,2JXB.cif.gz,False,20
2J6Z,A,A,86,0,2J6Z.cif.gz,False,1
1WVK,A,A,86,0,1WVK.cif.gz,False,15
2Y1B,A,A,86,0,2Y1B.cif.gz,False,1
2KZR,A,A,86,0,2KZR.cif.gz,False,20
2UWQ,A,A,86,0,2UWQ.cif.gz,False,20
2L05,A,A,86,0,2L05.cif.gz,False,20
1HKY,A,A,86,0,1HKY.cif.gz,False,20
2E3I,A,A,86,0,2E3I.cif.gz,False,1
2H9Z,A,A,86,0,2H9Z.cif.gz,False,20
2KSS,A,A,86,0,2KSS.cif.gz,False,20
1WXM,A,A,86,0,1WXM.cif.gz,False,20
6FI7,A,A,86,0,6FI7.cif.gz,False,10
2C7H,A,A,86,0,2C7H.cif.gz,False,25
2RK5,A,A,86,0,2RK5.cif.gz,False,1
2N5N,A,A,86,0,2N5N.cif.gz,False,20
5M0A,A,A,86,0,5M0A.cif.gz,False,20
2EBI,A,A,86,0,2EBI.cif.gz,False,20
1G4F,A,A,86,0,1G4F.cif.gz,False,20
1J7Q,A,A,86,0,1J7Q.cif.gz,False,31
2KQP,A,A,86,0,2KQP.cif.gz,False,20
2FE9,A,A,86,0,2FE9.cif.gz,False,20
2M4E,A,A,86,0,2M4E.cif.gz,False,20
2KRK,A,A,86,0,2KRK.cif.gz,False,20
1NTI,A,A,86,0,1NTI.cif.gz,False,20
1JFW,A,A,86,0,1JFW.cif.gz,False,11
1NZP,A,A,86,0,1NZP.cif.gz,False,8
4ZQA,A,A,86,0,4ZQA.cif.gz,False,1
1ZKH,A,A,86,0,1ZKH.cif.gz,False,20
1AF8,A,A,86,0,1AF8.cif.gz,False,24
1RHX,A,A,87,0,1RHX.cif.gz,False,20
1K8M,A,A,87,0,1K8M.cif.gz,False,1
6CCJ,A,A,87,0,6CCJ.cif.gz,False,20
4YUD,A,A,87,0,4YUD.cif.gz,False,1
2KYW,A,A,87,0,2KYW.cif.gz,False,16
2L83,A,A,87,0,2L83.cif.gz,False,20
2M45,A,A,87,0,2M45.cif.gz,False,20
3M1E,A,A,87,0,3M1E.cif.gz,False,1
1TTY,A,A,87,0,1TTY.cif.gz,False,22
1WH3,A,A,87,0,1WH3.cif.gz,False,20
1NFJ,A,A,87,0,1NFJ.cif.gz,False,1
2JSP,A,A,87,0,2JSP.cif.gz,False,20
5XN4,A,X,87,0,5XN4.cif.gz,False,20
1QVP,A,A,87,0,1QVP.cif.gz,False,13
2IP6,A,A,87,0,2IP6.cif.gz,False,1
2V0F,A,A,87,0,2V0F.cif.gz,False,20
1DE1,A,A,87,0,1DE1.cif.gz,False,30
1UG8,A,A,87,0,1UG8.cif.gz,False,20
1P4W,A,A,87,0,1P4W.cif.gz,False,20
6IZS,A,A,87,0,6IZS.cif.gz,False,1
1BNO,A,A,87,0,1BNO.cif.gz,False,1
1E5B,A,A,87,0,1E5B.cif.gz,False,1
2DC2,A,A,87,0,2DC2.cif.gz,False,20
2QVO,A,A,87,0,2QVO.cif.gz,False,1
2I6V,A,A,87,0,2I6V.cif.gz,False,1
2LXA,A,A,87,0,2LXA.cif.gz,False,10
2KL1,A,A,87,0,2KL1.cif.gz,False,10
1GVP,A,A,87,0,1GVP.cif.gz,False,1
1PTF,A,A,87,0,1PTF.cif.gz,False,1
1SQR,A,A,87,0,1SQR.cif.gz,False,10
2EKO,A,A,87,0,2EKO.cif.gz,False,20
2ELH,A,A,87,0,2ELH.cif.gz,False,20
2KIU,A,A,87,0,2KIU.cif.gz,False,20
1Z86,A,A,87,0,1Z86.cif.gz,False,20
2JO0,A,A,87,0,2JO0.cif.gz,False,30
2OSR,A,A,87,0,2OSR.cif.gz,False,20
1ULR,A,A,87,0,1ULR.cif.gz,False,1
2K3D,A,A,87,0,2K3D.cif.gz,False,20
1C9F,A,A,87,0,1C9F.cif.gz,False,20
1ICH,A,A,87,0,1ICH.cif.gz,False,1
2X1B,A,A,87,0,2X1B.cif.gz,False,1
1RWU,A,A,87,0,1RWU.cif.gz,False,15
2E6O,A,A,87,0,2E6O.cif.gz,False,20
1G6E,A,A,87,0,1G6E.cif.gz,False,30
2LYX,A,A,87,0,2LYX.cif.gz,False,35
1M62,A,A,87,0,1M62.cif.gz,False,25
2NCH,A,A,87,0,2NCH.cif.gz,False,10
3RJS,A,A,87,0,3RJS.cif.gz,False,1
2PA1,A,A,87,0,2PA1.cif.gz,False,1
1A6X,A,A,87,0,1A6X.cif.gz,False,49
1DSL,A,A,88,0,1DSL.cif.gz,False,1
2LBB,A,A,88,0,2LBB.cif.gz,False,10
2MV3,A,A,88,0,2MV3.cif.gz,False,23
2MA3,A,A,88,0,2MA3.cif.gz,False,20
1TK7,A,A,88,0,1TK7.cif.gz,False,7
1WG1,A,A,88,0,1WG1.cif.gz,False,20
1EF5,A,A,88,0,1EF5.cif.gz,False,1
2JTK,A,A,88,0,2JTK.cif.gz,False,20
5ZDS,A,A,88,0,5ZDS.cif.gz,False,1
4BSP,A,A,88,0,4BSP.cif.gz,False,1
1WWT,A,A,88,0,1WWT.cif.gz,False,20
2MK0,A,A,88,0,2MK0.cif.gz,False,10
2DZJ,A,A,88,0,2DZJ.cif.gz,False,20
2IVY,A,A,88,0,2IVY.cif.gz,False,1
2E8N,A,A,88,0,2E8N.cif.gz,False,20
1USS,A,A,88,0,1USS.cif.gz,False,10
2KUM,A,A,88,0,2KUM.cif.gz,False,30
2AFD,A,A,88,0,2AFD.cif.gz,False,20
2KCT,A,A,88,0,2KCT.cif.gz,False,20
1SJQ,A,A,88,0,1SJQ.cif.gz,False,16
2NPB,A,A,88,0,2NPB.cif.gz,False,20
2N19,A,A,88,0,2N19.cif.gz,False,20
2LWX,A,A,88,0,2LWX.cif.gz,False,20
1UJS,A,A,88,0,1UJS.cif.gz,False,20
2LQO,A,A,88,0,2LQO.cif.gz,False,20
2VXE,A,A,88,0,2VXE.cif.gz,False,24
1X48,A,A,88,0,1X48.cif.gz,False,20
5LCI,A,A,88,0,5LCI.cif.gz,False,20
1T4N,A,A,88,0,1T4N.cif.gz,False,51
4KMG,A,A,88,0,4KMG.cif.gz,False,1
1X2Q,A,A,88,0,1X2Q.cif.gz,False,20
2RQP,A,A,88,0,2RQP.cif.gz,False,12
1EMW,A,A,88,0,1EMW.cif.gz,False,47
1TIG,A,A,88,0,1TIG.cif.gz,False,1
1WF0,A,A,88,0,1WF0.cif.gz,False,20
1IMO,A,A,88,0,1IMO.cif.gz,False,1
1IQO,A,A,88,0,1IQO.cif.gz,False,20
2EQM,A,A,88,0,2EQM.cif.gz,False,20
1K85,A,A,88,0,1K85.cif.gz,False,30
2YTY,A,A,88,0,2YTY.cif.gz,False,20
4HTI,A,A,88,0,4HTI.cif.gz,False,1
2D8E,A,A,88,0,2D8E.cif.gz,False,1
5W0Y,A,A,88,0,5W0Y.cif.gz,False,20
2L4B,A,A,88,0,2L4B.cif.gz,False,20
1VJK,A,A,88,0,1VJK.cif.gz,False,1
1XHJ,A,A,88,0,1XHJ.cif.gz,False,10
1YQB,A,A,88,0,1YQB.cif.gz,False,1
4Y0L,A,A,88,0,4Y0L.cif.gz,False,1
2ELJ,A,A,88,0,2ELJ.cif.gz,False,20
1YSE,A,A,88,0,1YSE.cif.gz,False,20
1X6J,A,A,88,0,1X6J.cif.gz,False,1
2LD3,A,A,88,0,2LD3.cif.gz,False,20
2LC3,A,A,88,0,2LC3.cif.gz,False,20
1WKT,A,A,88,0,1WKT.cif.gz,False,20
2DBK,A,A,88,0,2DBK.cif.gz,False,20
1PCH,A,A,88,0,1PCH.cif.gz,False,1
1UG0,A,A,88,0,1UG0.cif.gz,False,20
2CUB,A,A,88,0,2CUB.cif.gz,False,20
1IUR,A,A,88,0,1IUR.cif.gz,False,20
6PQE,A,A,89,0,6PQE.cif.gz,False,20
2CPN,A,A,89,0,2CPN.cif.gz,False,20
2LY3,A,1,89,0,2LY3.cif.gz,False,10
6CGH,A,A,89,0,6CGH.cif.gz,False,20
2LU1,A,A,89,0,2LU1.cif.gz,False,20
1LKN,A,A,89,0,1LKN.cif.gz,False,10
1GH8,A,A,89,0,1GH8.cif.gz,False,30
1WFQ,A,A,89,0,1WFQ.cif.gz,False,20
5IE8,A,A,89,0,5IE8.cif.gz,False,2
1VD2,A,A,89,0,1VD2.cif.gz,False,20
1TL6,A,A,89,0,1TL6.cif.gz,False,22
2KO6,A,A,89,0,2KO6.cif.gz,False,20
3FDR,A,A,89,0,3FDR.cif.gz,False,1
1Q38,A,A,89,0,1Q38.cif.gz,False,35
2D9D,A,A,89,0,2D9D.cif.gz,False,20
2PNG,A,A,89,0,2PNG.cif.gz,False,30
1U37,A,A,89,0,1U37.cif.gz,False,20
2WBR,A,A,89,0,2WBR.cif.gz,False,24
1UHZ,A,A,89,0,1UHZ.cif.gz,False,20
2JUO,A,A,89,0,2JUO.cif.gz,False,10
2DN5,A,A,89,0,2DN5.cif.gz,False,20
5IZB,A,A,89,0,5IZB.cif.gz,False,20
2DMP,A,A,89,0,2DMP.cif.gz,False,20
2KHJ,A,A,89,0,2KHJ.cif.gz,False,12
2KHE,A,A,89,0,2KHE.cif.gz,False,20
1WY8,A,A,89,0,1WY8.cif.gz,False,20
1TIT,A,A,89,0,1TIT.cif.gz,False,1
1I42,A,A,89,0,1I42.cif.gz,False,10
1AB7,A,A,89,0,1AB7.cif.gz,False,30
3NGK,A,A,89,0,3NGK.cif.gz,False,1
1XX3,A,A,89,0,1XX3.cif.gz,False,20
2MYF,A,A,89,0,2MYF.cif.gz,False,20
2M9U,A,A,89,0,2M9U.cif.gz,False,20
2N3L,A,A,89,0,2N3L.cif.gz,False,20
2N4P,A,A,89,0,2N4P.cif.gz,False,20
1DGN,A,A,89,0,1DGN.cif.gz,False,20
2LK2,A,A,89,0,2LK2.cif.gz,False,20
1X65,A,A,89,0,1X65.cif.gz,False,20
2F15,A,A,89,0,2F15.cif.gz,False,1
2MC4,A,A,89,0,2MC4.cif.gz,False,20
2L7Y,A,A,89,0,2L7Y.cif.gz,False,20
1D8Z,A,A,89,0,1D8Z.cif.gz,False,1
1EWW,A,A,90,0,1EWW.cif.gz,False,20
2N98,A,A,90,0,2N98.cif.gz,False,30
1BLQ,A,A,90,0,1BLQ.cif.gz,False,29
2YUP,A,A,90,0,2YUP.cif.gz,False,20
6E9M,A,A,90,0,6E9M.cif.gz,False,20
2KXJ,A,A,90,0,2KXJ.cif.gz,False,20
1RLF,A,A,90,0,1RLF.cif.gz,False,10
4AEQ,A,A,90,0,4AEQ.cif.gz,False,1
1T0Y,A,A,90,0,1T0Y.cif.gz,False,20
2LZ1,A,A,90,0,2LZ1.cif.gz,False,20
4I16,A,A,90,0,4I16.cif.gz,False,1
2KNJ,A,A,90,0,2KNJ.cif.gz,False,15
2E3H,A,A,90,0,2E3H.cif.gz,False,1
2MPC,A,A,90,0,2MPC.cif.gz,False,10
1HQI,A,A,90,0,1HQI.cif.gz,False,12
4OIX,A,A,90,0,4OIX.cif.gz,False,1
1ZZA,A,A,90,0,1ZZA.cif.gz,True,25
2N9W,A,A,90,0,2N9W.cif.gz,False,20
1ILY,A,A,90,0,1ILY.cif.gz,False,27
2D99,A,A,90,0,2D99.cif.gz,False,20
2YUK,A,A,90,0,2YUK.cif.gz,False,20
5UMV,A,A,90,0,5UMV.cif.gz,False,1
5TZM,A,A,90,0,5TZM.cif.gz,False,1
2CG7,A,A,90,0,2CG7.cif.gz,False,1
5D6V,A,A,90,0,5D6V.cif.gz,False,1
1RIY,A,A,90,0,1RIY.cif.gz,False,1
2M7S,A,A,90,0,2M7S.cif.gz,False,20
2N9V,A,A,90,0,2N9V.cif.gz,False,20
2AQE,A,A,90,0,2AQE.cif.gz,False,20
2G1E,A,A,90,0,2G1E.cif.gz,False,20
2JNS,A,A,90,0,2JNS.cif.gz,False,20
2LW3,A,A,90,0,2LW3.cif.gz,False,20
2EAP,A,A,90,0,2EAP.cif.gz,False,20
1R7J,A,A,90,0,1R7J.cif.gz,False,1
6PPT,A,A,90,0,6PPT.cif.gz,False,20
4RSV,A,A,90,0,4RSV.cif.gz,False,1
3G2B,A,A,90,0,3G2B.cif.gz,False,1
1V5T,A,A,90,0,1V5T.cif.gz,False,20
2YS8,A,A,90,0,2YS8.cif.gz,False,20
4PGO,A,A,90,0,4PGO.cif.gz,False,1
2LVC,A,A,90,0,2LVC.cif.gz,False,20
3MX7,A,A,90,0,3MX7.cif.gz,False,1
1WGF,A,A,90,0,1WGF.cif.gz,False,20
1M1Q,A,A,90,0,1M1Q.cif.gz,False,1
2MJ6,A,A,90,0,2MJ6.cif.gz,False,20
3CE7,A,A,90,0,3CE7.cif.gz,False,1
4ML2,A,A,90,0,4ML2.cif.gz,False,1
1U2F,A,A,90,0,1U2F.cif.gz,False,1
1TEN,A,A,90,0,1TEN.cif.gz,False,1
2MM8,A,A,90,0,2MM8.cif.gz,False,5
2OT2,A,A,90,0,2OT2.cif.gz,False,20
2MK6,A,A,90,0,2MK6.cif.gz,False,20
2Q9V,A,A,90,0,2Q9V.cif.gz,False,1
2E5Z,A,A,90,0,2E5Z.cif.gz,False,20
2LS7,A,A,90,0,2LS7.cif.gz,False,20
2V75,A,A,90,0,2V75.cif.gz,False,1
1E17,A,A,90,0,1E17.cif.gz,False,20
2LGY,A,A,90,0,2LGY.cif.gz,False,20
5T82,A,A,90,0,5T82.cif.gz,False,30
4H33,A,A,91,0,4H33.cif.gz,True,1
2FHM,A,A,91,0,2FHM.cif.gz,False,20
1WX6,A,A,91,0,1WX6.cif.gz,False,20
2NAQ,A,A,91,0,2NAQ.cif.gz,False,20
1M5Z,A,A,91,0,1M5Z.cif.gz,False,20
1B9W,A,A,91,0,1B9W.cif.gz,False,1
1WHK,A,A,91,0,1WHK.cif.gz,False,20
2KJP,A,A,91,0,2KJP.cif.gz,False,21
2E7K,A,A,91,0,2E7K.cif.gz,False,20
4UIG,A,A,91,0,4UIG.cif.gz,False,1
2LXI,A,A,91,0,2LXI.cif.gz,False,19
1V85,A,A,91,0,1V85.cif.gz,False,20
1XEE,A,A,91,0,1XEE.cif.gz,False,20
1XHH,A,A,91,0,1XHH.cif.gz,False,20
3SOL,A,A,91,0,3SOL.cif.gz,False,1
4LTT,A,A,91,0,4LTT.cif.gz,False,1
2DNR,A,A,91,0,2DNR.cif.gz,False,20
2IB1,A,A,91,0,2IB1.cif.gz,False,20
1F6V,A,A,91,0,1F6V.cif.gz,False,20
3KZD,A,A,91,0,3KZD.cif.gz,False,1
